ID,PredictedProb
0,0.3
1,0.7666666666666666
2,0.7
7,0.3333333333333333
10,0.6333333333333334
11,0.6
13,0.9
14,0.5
15,1.0
16,0.9
17,0.8
18,0.6
19,0.95
20,0.9666666666666666
25,0.7666666666666667
26,0.9
29,0.6
38,0.9666666666666666
41,1.0
44,0.4
45,0.36666666666666664
47,0.9
48,0.6
49,1.0
50,0.9333333333333333
53,0.5
56,0.7
59,0.7
60,0.6
64,0.7770833333333333
65,1.0
66,0.7666666666666666
68,0.8
69,0.5166666666666666
70,0.9
71,0.5
72,0.4
76,0.8
80,0.6666666666666666
82,0.6333333333333334
83,0.95
85,1.0
86,0.85
87,0.6
89,1.0
97,1.0
99,0.8
101,1.0
102,0.1
103,0.6
104,0.45
106,1.0
107,0.4833333333333334
109,1.0
111,0.4
113,0.7
114,0.6
118,0.8333333333333334
119,0.9
120,0.8
123,0.69296066252588
128,0.4
129,0.7666666666666666
131,0.7666666666666666
133,0.7833333333333333
134,0.8
136,1.0
137,0.6
139,0.8166666666666667
140,0.9666666666666668
142,0.5
144,0.9
146,0.9
147,0.65
148,1.0
150,0.15
151,0.1
152,1.0
155,1.0
158,0.8
159,0.6333333333333334
160,1.0
161,0.7
165,1.0
166,0.1
170,1.0
171,1.0
174,0.9
175,0.6
179,0.6833333333333333
180,0.95
181,1.0
184,0.65
185,0.2
187,0.9
188,1.0
190,0.6166666666666667
191,0.9
192,0.8712230215827338
193,0.8
196,0.9
197,0.6
198,0.56875
205,0.13333333333333333
211,0.9
213,0.9
214,0.8
217,0.6666666666666666
218,0.75
221,0.6
222,0.65
225,0.8
229,0.55
236,0.5
237,0.8333333333333333
238,0.8
239,1.0
242,0.6
245,0.85
246,0.8
247,1.0
248,1.0
254,0.8666666666666668
255,0.4
257,0.9
259,0.6
264,0.75
270,0.8666666666666666
272,0.9666666666666666
274,0.6666666666666666
275,0.55
278,1.0
280,0.3
281,0.1
282,0.4
283,0.9
284,1.0
286,0.9
287,1.0
288,0.9
289,0.8666666666666666
290,0.6333333333333334
291,0.18333333333333332
294,0.7
295,0.23333333333333334
297,0.55
299,0.7
305,0.9
307,0.4999999999999999
308,1.0
313,0.5
314,0.36666666666666664
315,0.6
316,1.0
317,0.7
319,0.6
322,0.9666666666666666
323,0.9
324,0.8
326,0.65
327,1.0
329,0.95
330,0.0
331,0.26666666666666666
336,0.2833333333333333
337,0.2
338,0.6
340,0.8333333333333334
345,0.4
347,0.9666666666666666
348,0.95
350,1.0
352,0.9
356,0.8666666666666666
357,0.8333333333333334
358,0.95
359,0.9
361,0.65
363,0.33333333333333337
364,1.0
368,0.8
376,1.0
378,0.65
382,0.75
384,0.5
385,0.9
388,0.1
389,1.0
391,0.7
392,0.6
395,0.8666666666666668
396,0.9
397,0.6666666666666666
399,0.9
404,1.0
407,0.38974358974358975
409,1.0
410,0.9
413,0.75
414,0.5666666666666667
416,0.6
418,0.9
419,0.55
420,1.0
422,0.9
423,0.8
427,0.5
429,0.9
430,0.65
431,0.8333333333333333
432,0.5
433,0.9
434,0.0
436,0.6391304347826087
437,0.95
451,0.9333333333333332
452,0.8
454,0.7333333333333333
457,0.9
458,0.8
460,0.5666666666666667
461,1.0
462,0.75
463,0.6484848484848484
465,1.0
467,0.9
473,0.8
474,0.9
480,0.06666666666666667
481,0.75
483,1.0
484,0.6
485,0.35
487,0.9
490,1.0
491,0.8
492,0.4
496,0.6
497,0.7333333333333334
498,0.8
499,0.9
501,0.9
502,0.8
503,0.85
506,0.7
507,0.4666666666666666
508,0.6
509,0.7166666666666667
510,0.8
511,0.8
513,0.9333333333333333
515,1.0
521,0.6
522,0.8
523,0.8
525,1.0
529,1.0
530,0.5666666666666667
531,0.7
533,0.6354166666666667
534,0.5
535,0.9
537,0.9166666666666666
541,0.7
542,0.65
543,0.6
544,0.8780075187969925
545,0.65
549,0.9
550,0.8666666666666666
551,1.0
553,0.7166666666666666
556,0.85
558,0.3
560,0.7
563,0.5
564,1.0
567,0.5
572,0.65
573,1.0
577,0.9
583,0.7
584,0.9
585,0.9
586,0.8
588,0.7
590,0.9
591,0.8
593,1.0
594,0.5
597,1.0
598,0.5
599,1.0
603,0.85
604,0.8
606,0.7333333333333333
607,0.4833333333333333
609,0.6671140939597315
614,1.0
615,0.8333333333333333
616,0.6
617,0.9
618,0.85
619,0.8541666666666667
620,0.7333333333333334
623,0.55
625,0.6
626,0.55
627,0.9
632,1.0
633,0.7
634,0.6666666666666667
635,0.4
636,0.9166666666666666
637,0.8
638,1.0
639,0.9
642,0.4833333333333334
643,0.7
644,1.0
645,0.26666666666666666
646,0.8333333333333334
650,1.0
653,0.6
654,0.5
655,0.3333333333333333
656,0.85
657,0.8
658,0.6
660,0.4025641025641026
661,0.8333333333333333
668,0.9166666666666666
669,0.75
671,0.7833333333333333
672,0.7
676,1.0
678,0.9
680,0.8
682,0.7
684,0.9
685,0.5166666666666667
686,0.45
687,0.5
694,0.5
696,0.9
697,0.9
699,0.6
702,1.0
707,0.7
708,1.0
712,1.0
717,0.8333333333333333
718,1.0
720,0.7
721,0.8333333333333334
723,1.0
724,0.5666666666666667
727,0.8333333333333333
728,0.05
731,0.9
733,0.9
735,0.9
737,0.65
738,0.8666666666666666
740,0.5
742,1.0
743,0.6
745,0.3
746,0.9
747,0.6666666666666666
748,1.0
749,1.0
750,1.0
753,0.7
755,0.8
756,0.85
758,0.45675675675675675
760,0.9
762,0.8
763,1.0
765,1.0
767,0.8833333333333334
768,1.0
770,0.5
772,0.9
773,0.8
774,0.9
775,0.4333333333333333
777,0.5666666666666667
778,0.8
780,0.3
782,0.7
783,1.0
786,0.49827586206896546
787,0.9
788,0.8
789,0.6
790,0.7
793,0.36666666666666664
795,0.6666666666666666
807,0.6
809,0.7666666666666666
810,0.5
811,0.8
813,0.1
815,0.7
816,0.7
821,0.9
823,1.0
825,0.9
826,0.9788461538461538
827,0.8
832,0.9
833,0.8
834,0.2333333333333333
837,1.0
838,0.9
839,0.0
843,0.5333333333333334
844,0.8
845,0.5333333333333333
846,0.7333333333333334
848,0.7166666666666667
850,0.6333333333333333
851,1.0
852,0.65
855,0.9
856,0.9
861,0.8
862,0.8
863,1.0
864,0.9
865,1.0
867,0.7666666666666666
868,0.8
869,1.0
873,0.7
875,0.6333333333333333
877,0.6666666666666666
879,0.8
880,1.0
881,0.8666666666666668
882,0.5
883,1.0
887,0.8
888,0.6
890,0.9
897,0.7
900,0.9
902,0.85
904,0.7833333333333333
906,0.5833333333333333
910,0.8
913,0.7
914,0.4
915,0.5333333333333333
918,1.0
920,1.0
923,0.8
926,0.8
927,0.9
929,0.8
930,1.0
931,1.0
932,1.0
933,0.6
934,0.8
936,0.8
939,0.55
941,1.0
943,0.6
947,0.4
948,0.7
949,1.0
950,0.5
951,0.8333333333333333
952,0.36666666666666664
953,1.0
956,0.9
961,0.5
962,0.8
968,0.9
971,1.0
972,0.9333333333333333
977,1.0
981,0.6
985,0.9
987,0.6
989,0.9
993,1.0
994,0.4
997,1.0
998,0.25
999,0.8666666666666666
1002,0.9333333333333332
1003,0.8666666666666666
1004,1.0
1005,0.5
1007,0.8
1008,0.9
1014,1.0
1016,0.9
1021,0.8
1023,1.0
1026,1.0
1028,0.9
1029,0.8
1030,0.8
1031,0.7
1032,0.7
1033,1.0
1036,0.9333333333333333
1037,0.9
1039,0.6
1046,0.9
1047,0.8
1049,1.0
1055,0.8333333333333333
1057,0.36666666666666664
1059,1.0
1060,0.4333333333333334
1062,0.2
1063,0.9
1066,0.6
1067,1.0
1068,0.3333333333333333
1070,0.95
1071,0.5923076923076923
1073,0.75
1074,0.8
1075,0.7
1076,0.7333333333333333
1077,0.9
1079,0.3333333333333333
1083,0.6666666666666667
1085,1.0
1087,0.5
1088,0.45
1089,0.8
1092,0.7
1095,0.7333333333333334
1104,1.0
1106,1.0
1108,0.4
1110,0.7
1117,0.6
1118,0.7
1119,0.9
1121,1.0
1122,0.8
1124,0.9666666666666666
1125,0.8
1126,0.4833333333333333
1128,0.9
1129,0.8
1131,0.55
1132,0.95
1133,0.6
1134,0.6
1137,1.0
1138,0.3
1139,0.5
1140,0.9
1141,0.8
1143,0.8
1144,0.6
1145,0.8
1146,1.0
1147,0.9
1149,0.8
1151,0.8333333333333334
1154,0.9
1156,0.8
1158,0.7
1165,0.6
1166,0.4
1167,0.6
1168,0.6
1169,0.5688311688311688
1171,0.4
1173,0.4666666666666666
1175,0.8
1181,0.3
1182,0.4
1184,0.8333333333333334
1187,1.0
1189,1.0
1190,0.6
1193,0.4
1194,0.8
1196,0.7
1202,0.5
1203,0.5333333333333334
1206,0.9
1209,1.0
1211,0.8
1212,0.33333333333333337
1215,0.75
1216,0.5
1220,0.7
1222,0.8
1223,0.9
1224,0.6333333333333333
1227,1.0
1229,0.5469387755102041
1230,0.4
1233,0.9333333333333332
1236,0.7833333333333334
1242,0.9
1245,0.9
1246,1.0
1249,0.7
1250,0.85
1253,1.0
1258,0.8666666666666666
1259,0.9
1262,1.0
1263,1.0
1265,1.0
1266,1.0
1267,1.0
1268,0.8333333333333333
1269,0.8333333333333333
1270,0.7952380952380953
1271,0.8333333333333333
1272,0.85
1276,1.0
1277,0.8
1279,0.8
1280,0.7
1283,0.8
1285,0.85
1286,0.9666666666666666
1290,0.7
1293,0.5499999999999999
1295,0.5666666666666667
1297,1.0
1299,1.0
1300,1.0
1301,0.8
1302,0.9
1303,0.9666666666666668
1304,0.85
1305,0.8
1306,0.8
1307,0.8710076473234368
1308,1.0
1309,0.5333333333333333
1312,0.5
1313,1.0
1314,0.8
1316,0.9
1318,0.6
1319,0.7
1320,0.7595238095238095
1322,1.0
1323,0.2
1325,0.7
1329,0.16666666666666666
1330,0.9
1334,0.4
1337,1.0
1340,0.6666666666666667
1341,0.65
1342,0.6666666666666667
1347,0.6
1349,0.2333333333333333
1350,0.7666666666666666
1355,0.6666666666666667
1356,0.7
1357,0.6666666666666667
1358,1.0
1359,0.9
1361,0.4333333333333333
1363,0.5
1366,0.85
1367,1.0
1370,0.9333333333333332
1375,0.9
1377,0.8333333333333334
1379,0.8
1381,0.9
1382,0.6666666666666667
1385,0.8666666666666666
1387,0.4666666666666666
1389,0.9
1392,0.9
1393,0.7
1395,1.0
1396,0.8
1399,0.13333333333333333
1400,0.0
1401,0.6333333333333334
1402,0.9
1405,0.8
1407,0.5
1409,0.9666666666666666
1413,0.4
1414,0.1
1415,0.8708333333333333
1417,0.5166666666666666
1421,0.5
1422,1.0
1423,0.2
1425,1.0
1426,0.2
1428,0.7
1429,1.0
1430,0.9
1431,0.4166666666666667
1433,1.0
1435,0.7818181818181819
1436,0.9
1438,1.0
1439,0.9
1442,1.0
1448,0.7
1449,0.4
1451,0.9
1453,0.7
1455,0.9
1456,0.7833333333333333
1458,1.0
1459,1.0
1463,0.9
1466,0.5
1468,0.8
1471,0.5
1472,1.0
1473,0.7666666666666667
1474,0.85
1476,0.5833333333333333
1477,0.9
1478,0.8333333333333333
1479,0.65
1481,0.4
1482,1.0
1487,0.544351145038168
1490,1.0
1493,0.5
1494,0.9
1495,0.9333333333333333
1496,1.0
1497,0.9666666666666666
1498,0.8
1499,0.8
1500,0.9
1505,0.8
1507,0.6
1508,0.8
1510,1.0
1511,0.9
1513,0.4333333333333333
1514,1.0
1518,0.9
1519,0.55
1520,0.8
1522,1.0
1523,0.6
1524,0.6
1527,0.95
1528,0.7
1529,0.6666666666666666
1530,0.9
1532,0.7833333333333333
1534,0.8
1536,0.9
1537,0.4
1540,1.0
1543,0.9
1546,1.0
1549,0.7
1553,0.6
1558,0.9333333333333332
1560,0.8166666666666668
1561,0.5
1562,0.9
1565,0.5
1573,0.41666666666666663
1576,1.0
1577,1.0
1579,0.813978494623656
1580,0.85
1581,0.95
1582,0.4
1584,0.7
1586,0.8
1588,0.5
1589,0.36666666666666664
1595,0.8
1598,0.55
1599,1.0
1600,0.6833333333333333
1605,0.75
1609,0.6
1610,0.6365156472026701
1615,1.0
1617,0.8333333333333333
1619,0.8
1621,1.0
1622,0.9
1628,0.8666666666666668
1629,1.0
1630,0.7
1631,0.8
1633,1.0
1636,0.865
1637,0.75
1638,0.9666666666666666
1643,0.9666666666666666
1644,0.8333333333333333
1645,0.9333333333333332
1646,0.6
1647,0.6
1648,1.0
1650,0.26666666666666666
1651,0.8
1652,0.75
1654,0.9
1655,1.0
1657,0.9
1658,1.0
1663,0.5
1665,1.0
1666,0.7
1669,1.0
1675,0.85
1678,0.8333333333333334
1679,0.8400000000000001
1680,0.3
1681,0.7781818181818182
1684,0.8666666666666668
1687,0.6
1688,0.75
1692,1.0
1694,0.4666666666666666
1695,0.3
1696,1.0
1697,0.5166666666666666
1698,0.7304347826086957
1699,1.0
1700,0.33333333333333337
1701,0.85
1704,0.5
1705,0.7
1706,0.6
1708,1.0
1709,0.7166666666666666
1712,0.5
1713,0.7666666666666667
1715,0.5833333333333334
1718,1.0
1720,0.5666666666666667
1721,0.9
1724,0.9
1725,0.7
1726,0.1
1728,0.2
1729,1.0
1738,0.6
1739,0.7
1741,0.8
1743,0.7
1745,0.3
1750,0.7
1751,0.95
1753,0.8333333333333333
1755,0.6166666666666666
1757,0.6666666666666666
1758,0.7
1759,0.7333333333333333
1762,0.6684210526315789
1763,0.5
1767,1.0
1769,0.5
1770,0.9
1778,0.9
1781,0.9
1784,0.5333333333333333
1786,0.55
1787,0.8333333333333333
1788,0.8333333333333334
1789,0.5833333333333333
1790,0.4865156472026701
1794,0.1
1795,0.9
1797,1.0
1801,0.9
1802,0.9
1809,0.9
1810,0.8666666666666668
1811,0.7
1816,0.9666666666666668
1817,0.5666666666666667
1818,0.5
1820,0.8543727900598128
1821,0.7
1822,0.15
1823,1.0
1829,0.7
1833,1.0
1834,0.9
1836,0.8
1837,1.0
1839,1.0
1842,0.7
1845,0.8666666666666668
1849,0.7
1851,0.9
1852,0.35
1853,0.3833333333333333
1855,0.8
1856,0.7
1857,0.85
1859,0.9
1860,0.3
1861,1.0
1862,1.0
1864,0.8
1865,0.9
1869,0.7333333333333333
1871,0.4
1872,1.0
1873,0.3333333333333333
1874,0.7
1875,0.4
1878,0.8333333333333333
1879,0.65
1880,0.5125
1882,1.0
1887,0.85
1893,0.5
1896,0.9
1900,0.6333333333333334
1902,0.6333333333333333
1904,0.9
1906,0.7
1907,0.9
1909,0.6666666666666666
1911,0.7
1913,0.8
1915,0.4833333333333333
1917,0.06666666666666667
1918,0.45
1919,0.7666666666666667
1921,0.6
1922,1.0
1923,0.8
1926,0.8
1927,0.4666666666666666
1928,0.9
1929,0.8
1931,0.5
1932,0.8333333333333333
1938,1.0
1940,0.6
1941,0.6
1942,0.7
1944,0.3
1948,0.36666666666666664
1949,0.9
1951,1.0
1953,0.7833333333333333
1954,0.7
1955,1.0
1956,0.7
1957,0.9
1958,1.0
1959,0.8666666666666668
1961,0.8
1962,0.8
1965,1.0
1969,1.0
1971,0.8
1978,0.95
1982,0.8
1984,0.7333333333333333
1985,0.6
1986,0.8
1987,0.7
1988,0.9
1989,0.9
1990,0.85
1991,0.9
1993,0.95
1994,0.9666666666666666
1999,1.0
2000,0.6
2001,0.7
2002,1.0
2003,0.36666666666666664
2004,0.5666666666666667
2008,1.0
2011,0.75
2013,1.0
2017,1.0
2020,0.7
2021,0.9
2024,1.0
2026,0.33333333333333337
2031,0.9
2035,0.6
2039,0.75
2040,0.8
2044,0.8
2045,1.0
2046,0.8
2047,0.8
2048,0.9111111111111111
2052,0.4750541125541126
2053,0.7666666666666666
2054,0.6666666666666666
2055,0.8
2058,0.5
2059,0.7
2060,0.4666666666666666
2063,0.95
2064,0.4333333333333333
2065,1.0
2066,0.7
2070,0.3
2073,0.9666666666666668
2076,0.9
2077,0.0
2078,0.9
2082,1.0
2084,0.25
2086,0.2333333333333333
2088,0.9
2090,1.0
2091,0.7333333333333333
2095,0.8
2097,1.0
2101,0.9777777777777779
2102,0.7333333333333333
2105,0.9
2106,0.75
2107,0.85
2110,0.9
2113,1.0
2114,0.9
2115,0.7
2118,0.8166666666666667
2119,0.7
2120,0.8
2122,0.9
2128,0.8333333333333334
2129,0.6
2132,0.7
2136,0.8
2139,0.9
2140,0.6
2141,0.2333333333333333
2142,0.7
2143,0.9444444444444444
2146,0.4
2147,0.9
2148,0.6666666666666666
2151,0.6581005586592179
2153,0.9333333333333333
2154,1.0
2156,0.4
2161,1.0
2162,1.0
2163,1.0
2164,0.5
2165,1.0
2168,1.0
2169,0.65
2175,1.0
2176,1.0
2177,0.6
2178,0.403030303030303
2182,0.6833333333333333
2184,0.8166666666666668
2191,0.7333333333333333
2193,0.9
2194,0.7
2196,0.9
2198,0.6
2199,0.5
2200,0.968421052631579
2202,0.9333333333333332
2209,1.0
2213,0.1
2217,0.9
2218,0.5666666666666667
2224,0.4
2225,0.06666666666666667
2231,1.0
2233,0.8
2234,0.8
2235,0.4
2237,0.7
2238,0.5
2240,0.8
2242,0.8
2244,0.5333333333333333
2246,1.0
2247,0.6333333333333333
2248,1.0
2249,1.0
2250,0.9
2252,0.8
2254,0.9166666666666667
2257,0.8
2258,0.5
2262,0.4666666666666666
2265,0.55
2268,1.0
2270,0.9
2280,0.9
2281,1.0
2283,1.0
2285,0.1
2289,0.9
2290,0.4333333333333333
2291,0.5666666666666667
2293,0.9
2294,0.8
2295,0.9
2300,0.7
2304,0.9333333333333332
2307,0.5282493368700265
2310,1.0
2312,0.7666666666666667
2313,0.3333333333333333
2318,0.8
2319,0.9
2322,0.9
2324,0.8
2326,1.0
2328,1.0
2331,0.8
2334,0.0
2335,0.9
2336,0.6
2339,1.0
2340,1.0
2341,1.0
2344,1.0
2349,0.9
2352,0.85
2353,0.5777777777777777
2357,0.4
2362,0.6
2364,0.6
2365,0.7666666666666666
2366,0.5
2367,0.6333333333333333
2368,1.0
2370,0.8
2373,0.9333333333333333
2375,0.4333333333333333
2376,1.0
2377,1.0
2382,1.0
2384,0.9
2385,0.8666666666666666
2388,0.6833333333333333
2389,0.5666666666666667
2390,0.9
2391,0.7666666666666667
2393,0.9
2396,0.8666666666666666
2397,0.3
2398,1.0
2399,0.7
2400,0.7
2401,0.4333333333333333
2402,1.0
2404,0.36666666666666664
2406,1.0
2408,0.3914338919925512
2409,0.9
2410,0.7166666666666666
2411,0.8
2413,0.9
2415,0.7333333333333333
2417,1.0
2422,0.7666666666666667
2423,0.6
2424,0.8
2426,1.0
2429,0.6
2430,0.6666666666666667
2432,0.5
2433,1.0
2436,1.0
2437,0.9333333333333332
2438,0.8666666666666666
2439,1.0
2440,0.6666666666666667
2444,0.5666666666666667
2445,0.7
2446,0.6
2454,1.0
2455,0.788235294117647
2456,1.0
2458,0.3
2459,0.2
2460,0.4
2461,1.0
2462,0.8
2464,0.7
2465,0.5833333333333333
2467,1.0
2468,0.9
2474,0.5
2480,0.36883116883116884
2481,0.9
2484,0.4333333333333333
2485,0.55
2486,0.9
2487,0.3
2491,0.9
2493,0.8833333333333332
2496,0.4833333333333333
2497,0.9
2501,0.75
2504,0.9333333333333332
2505,0.8
2506,0.6833333333333333
2508,0.9666666666666668
2509,0.6333333333333333
2513,0.6
2516,0.9
2520,0.6785714285714286
2521,0.6833333333333333
2523,1.0
2524,0.8333333333333334
2526,1.0
2528,0.7
2529,0.9
2530,0.85
2531,1.0
2532,0.9
2536,0.7
2537,0.7
2540,0.8
2541,0.7333333333333334
2542,0.8
2543,0.75
2546,0.4
2547,0.9
2550,0.6666666666666666
2551,0.8
2555,0.55
2556,0.8
2558,0.7
2559,1.0
2560,1.0
2562,1.0
2563,0.0
2564,0.9
2565,0.7
2568,0.8
2569,0.8
2570,0.5
2572,0.7
2573,0.7166666666666666
2574,0.55
2575,0.4333333333333333
2576,0.6666666666666666
2582,0.85
2583,0.41666666666666663
2586,0.7
2590,0.6
2591,0.6333333333333333
2592,1.0
2593,1.0
2595,0.9666666666666668
2596,0.3333333333333333
2597,0.8
2598,0.8
2600,0.9
2601,0.8
2603,0.6666666666666667
2604,1.0
2605,0.9
2606,1.0
2608,0.9
2609,0.9
2610,0.9
2611,0.7
2614,1.0
2615,1.0
2616,0.865
2618,0.3
2620,0.6
2623,0.5
2624,1.0
2625,0.8
2627,0.6
2629,0.6123529411764705
2630,0.8
2631,1.0
2632,0.9
2633,0.9
2634,0.5
2635,0.6333333333333333
2636,0.9
2637,0.8
2638,1.0
2641,0.7666666666666666
2643,0.839894242068155
2644,0.25
2647,1.0
2648,0.8666666666666668
2649,0.95
2651,0.6
2654,0.8666666666666666
2655,0.8
2656,0.8333333333333334
2659,0.6
2661,0.8
2662,0.5
2664,1.0
2665,0.6333333333333333
2666,0.85
2667,0.8666666666666666
2668,0.9
2671,0.0
2673,0.7
2676,0.7
2678,0.7
2680,1.0
2681,1.0
2683,0.4666666666666666
2687,0.06153846153846154
2688,0.7833333333333333
2689,0.6
2691,0.8
2693,0.9
2695,0.9666666666666666
2697,0.6166666666666667
2699,0.8
2701,0.8
2702,0.95
2703,1.0
2706,1.0
2707,0.9
2708,1.0
2709,0.9
2714,0.7666666666666666
2715,0.2754578754578755
2716,0.8
2717,0.9
2719,1.0
2721,0.8333333333333333
2722,1.0
2723,0.45
2724,0.6
2727,1.0
2730,0.7
2731,0.9
2736,0.8
2738,0.7333333333333334
2740,0.7833333333333333
2744,0.6333333333333334
2745,0.36666666666666664
2748,0.6676844783715012
2749,0.3
2750,0.4666666666666666
2751,0.3
2752,0.7
2754,0.55
2755,0.9
2756,0.8
2757,1.0
2758,0.5333333333333333
2759,0.8388888888888889
2760,0.9
2761,0.35
2762,0.9166666666666666
2763,0.7
2764,0.7666666666666666
2765,1.0
2768,0.4666666666666666
2769,0.2
2770,0.5666666666666667
2776,0.9333333333333332
2778,1.0
2788,0.7208333333333333
2789,0.7833333333333333
2791,0.8
2792,0.65
2793,1.0
2797,0.7
2799,1.0
2800,0.9666666666666666
2801,0.7
2805,1.0
2806,0.4666666666666667
2807,0.0
2808,0.5666666666666667
2811,0.8333333333333333
2820,0.9666666666666666
2822,0.8
2824,1.0
2826,0.95
2827,0.9
2828,0.8
2829,0.3
2832,0.9
2835,1.0
2836,0.9
2839,0.8666666666666666
2840,1.0
2841,0.5333333333333334
2843,1.0
2849,0.4615384615384615
2850,0.8333333333333334
2854,0.9
2856,0.8
2857,0.8
2859,0.8
2860,1.0
2863,0.75
2864,0.7333333333333333
2865,0.5
2870,0.6
2871,0.5666666666666667
2872,0.5666666666666667
2873,0.9
2874,0.8
2876,0.85
2877,0.8
2878,0.9333333333333332
2880,1.0
2882,0.8333333333333333
2884,0.6385057471264368
2885,0.5333333333333333
2886,0.7
2887,0.9333333333333333
2894,0.8
2897,0.6666666666666666
2900,0.8666666666666668
2903,0.8
2904,0.6833333333333333
2906,0.7
2908,0.8
2909,0.7
2910,0.36666666666666664
2911,0.25
2912,0.6666666666666666
2913,1.0
2915,0.6333333333333334
2916,0.6
2918,0.5333333333333333
2924,0.6
