ID,PredictedProb
0,0.1733333333333333
1,0.7516666666666667
2,0.8216666666666665
7,0.65
10,0.7633333333333333
11,0.6034013605442177
13,0.9316666666666668
14,0.5533333333333333
15,0.96
16,0.8425757575757575
17,0.7556799899446959
18,0.7383333333333333
19,0.8616666666666667
20,0.8733333333333333
25,0.935
26,0.83
29,0.6519607843137254
38,0.9533333333333335
41,0.9383333333333332
44,0.5433333333333333
45,0.29
47,0.6833333333333335
48,0.5916666666666667
49,0.8925641025641027
50,0.8150595238095238
53,0.49458333333333326
56,0.5766666666666667
59,0.8566666666666667
60,0.6933333333333332
64,0.7078131064337961
65,0.9366666666666668
66,0.7866666666666666
68,0.8766666666666666
69,0.8149454269244114
70,0.9566666666666666
71,0.655
72,0.5633333333333334
76,0.9133333333333333
80,0.6778888888888889
82,0.675
83,0.9416666666666665
85,0.9583333333333333
86,0.845
87,0.7
89,0.8466666666666667
97,0.7533333333333333
99,0.6966666666666665
101,0.8133333333333332
102,0.27166666666666667
103,0.6876146788990826
104,0.40611111111111114
106,0.955
107,0.6866666666666665
109,0.9366666666666665
111,0.4513344407530454
113,0.8516666666666667
114,0.545
118,0.95
119,0.6881581038896835
120,0.8766666666666666
123,0.7420513224710468
128,0.20333333333333337
129,0.8916666666666666
131,0.89
133,0.6133333333333333
134,0.6833333333333335
136,0.9516666666666667
137,0.681470588235294
139,0.8980808709793366
140,0.9333333333333332
142,0.69
144,0.725
146,0.8683333333333332
147,0.6868647058823529
148,0.9383333333333332
150,0.26833333333333337
151,0.15999999999999998
152,0.9616666666666667
155,0.9933333333333333
158,0.903809523809524
159,0.6325757575757575
160,0.9733333333333334
161,0.72893864013267
165,0.9683333333333333
166,0.445
170,0.8966666666666666
171,0.8066666666666665
174,0.7233333333333333
175,0.7299999999999999
179,0.7533333333333334
180,0.9
181,0.9033333333333333
184,0.6733333333333335
185,0.34666666666666673
187,0.8416666666666666
188,0.7783333333333333
190,0.7933333333333334
191,0.6333333333333333
192,0.7333443670943671
193,0.9
196,0.8233333333333333
197,0.53
198,0.7130203327604147
205,0.07333333333333333
211,0.8383333333333333
213,0.825
214,0.8729546218487394
217,0.5733333333333335
218,0.765
221,0.685
222,0.4568262108262109
225,0.7883333333333334
229,0.73
236,0.5666666666666668
237,0.9416666666666665
238,0.7433333333333333
239,0.9633333333333334
242,0.6816666666666668
245,0.8111111111111111
246,0.8266666666666665
247,0.9366666666666665
248,0.99
254,0.8633333333333333
255,0.49
257,0.9183333333333333
259,0.7516666666666667
264,0.830059523809524
270,0.7000000000000002
272,0.9416666666666668
274,0.4383333333333333
275,0.45264227642276433
278,0.705
280,0.30333333333333334
281,0.18
282,0.30833333333333335
283,0.8166666666666668
284,0.9666666666666667
286,0.9416666666666665
287,0.965
288,0.9033333333333333
289,0.8644242424242424
290,0.5599999999999999
291,0.6283333333333333
294,0.6483333333333333
295,0.36333333333333334
297,0.5740196078431373
299,0.6233333333333334
305,0.77
307,0.5779333333333334
308,0.8428030303030302
313,0.6316666666666666
314,0.59
315,0.798281875454043
316,0.9383333333333332
317,0.8611111111111112
319,0.6233333333333333
322,0.7495
323,0.7833333333333334
324,0.8933333333333333
326,0.93
327,0.8183333333333332
329,0.9533333333333333
330,0.025
331,0.41714285714285715
336,0.36666666666666664
337,0.43499999999999994
338,0.8666666666666666
340,0.9516666666666665
345,0.39110169491525426
347,0.9033333333333333
348,0.8066666666666665
350,0.9966666666666667
352,0.8066666666666665
356,0.94
357,0.895
358,0.935
359,0.755
361,0.8299999999999998
363,0.375
364,0.8516666666666667
368,0.88
376,0.99
378,0.7350000000000001
382,0.6318333333333332
384,0.54
385,0.8933333333333333
388,0.05499999999999999
389,0.925
391,0.6133333333333333
392,0.7483333333333333
395,0.8466666666666666
396,0.8149999999999998
397,0.6809477124183008
399,0.8066666666666668
404,0.8833333333333333
407,0.44197144265248356
409,0.8774628639334522
410,0.6966666666666665
413,0.8372222222222223
414,0.48333333333333334
416,0.7466666666666667
418,0.66
419,0.5734558823529412
420,0.8266666666666665
422,0.9633333333333334
423,0.7733333333333333
427,0.6616666666666667
429,0.9666666666666666
430,0.598939393939394
431,0.8172909090909092
432,0.5816666666666667
433,0.8833333333333334
434,0.026666666666666665
436,0.7667732793522268
437,0.9167368070602073
451,0.9066666666666666
452,0.7538818565400842
454,0.6366666666666667
457,0.9516666666666665
458,0.8616666666666666
460,0.5406666666666667
461,0.955
462,0.7599385464552647
463,0.8315625000000001
465,0.9466666666666668
467,0.8083333333333332
473,0.8549999999999999
474,0.9783333333333333
480,0.10666666666666667
481,0.7283333333333333
483,0.9816666666666667
484,0.5766666666666667
485,0.5716666666666667
487,0.9333333333333332
490,0.9783333333333333
491,0.915
492,0.6183333333333333
496,0.8
497,0.6616666666666666
498,0.7368333333333332
499,0.9683333333333334
501,0.68
502,0.69
503,0.8548076923076923
506,0.8666666666666667
507,0.5955979073243647
508,0.6878037434558705
509,0.695
510,0.808076923076923
511,0.9433333333333335
513,0.8266666666666667
515,0.92
521,0.46833333333333327
522,0.8151754385964912
523,0.875
525,0.9433333333333335
529,0.8216666666666665
530,0.6183333333333334
531,0.6133333333333334
533,0.7638103448275864
534,0.69
535,0.95
537,0.7532338308457711
541,0.5683333333333332
542,0.78
543,0.6619565217391304
544,0.8986651861050085
545,0.6691666666666667
549,0.8766666666666666
550,0.8902380952380953
551,0.8216666666666668
553,0.774989577905159
556,0.86
558,0.405
560,0.6933333333333332
563,0.4816666666666667
564,0.96
567,0.43500000000000005
572,0.5533333333333333
