ID,PredictedProb
0,0.26499999999999996
1,0.7866666666666666
2,0.8266666666666667
7,0.6016666666666667
10,0.8833333333333334
11,0.7172764227642275
13,0.99
14,0.5833333333333333
15,0.9016666666666667
16,0.8592892897734388
17,0.7622466666666666
18,0.705
19,0.9000000000000001
20,0.8166666666666668
25,0.945
26,0.765
29,0.685
38,0.9833333333333333
41,0.8983333333333333
44,0.5816666666666667
45,0.3766666666666667
47,0.6916666666666665
48,0.6216666666666666
49,0.9450000000000002
50,0.8065714285714287
53,0.48
56,0.535
59,0.8133333333333335
60,0.765
64,0.812
65,0.98
66,0.8066666666666668
68,0.94
69,0.7161579674255723
70,0.9633333333333333
71,0.7233333333333334
72,0.629718875502008
76,0.9
80,0.7742307692307692
82,0.5966666666666667
83,0.9183333333333333
85,0.965
86,0.825
87,0.7733333333333333
89,0.7869945355191258
97,0.8616666666666667
99,0.6683333333333334
101,0.7986666666666667
102,0.15666666666666665
103,0.6366666666666666
104,0.4585557199211046
106,0.9533333333333335
107,0.7016666666666667
109,0.8900000000000001
111,0.4790786749482402
113,0.8366666666666669
114,0.5668229166666667
118,0.9283333333333332
119,0.6306072533694497
120,0.8816666666666666
123,0.7444193690429113
128,0.29
129,0.8583333333333333
131,0.9283333333333332
133,0.6755
134,0.7166666666666666
136,0.9516666666666667
137,0.7744871794871794
139,0.7836484770008633
140,0.9166666666666667
142,0.7016666666666665
144,0.69
146,0.8666666666666667
147,0.785874861980125
148,0.9488095238095237
150,0.26833333333333337
151,0.13666666666666666
152,0.9416666666666665
155,1.0
158,0.8908602150537636
159,0.6266666666666667
160,0.9766666666666667
161,0.6433333333333334
165,0.955
166,0.46333333333333326
170,0.8916666666666667
171,0.8283333333333333
174,0.8075862068965517
175,0.7098484848484848
179,0.7516666666666667
180,0.9166666666666667
181,0.9133333333333333
184,0.6716666666666667
185,0.3533333333333333
187,0.87
188,0.72
190,0.7466666666666667
191,0.645
192,0.6938295670174227
193,0.8233333333333335
196,0.855
197,0.5672727272727274
198,0.7116666666666666
205,0.07999999999999999
211,0.8116666666666668
213,0.6883333333333332
214,0.9200718238447051
217,0.7137575757575756
218,0.8216666666666665
221,0.66
222,0.5027864064230343
225,0.7583333333333333
229,0.8349999999999999
236,0.6295670995670996
237,0.9333333333333335
238,0.705
239,0.9783333333333333
242,0.73
245,0.8188215079846372
246,0.81
247,0.97
248,0.9750000000000001
254,0.8855555555555555
255,0.45833333333333337
257,0.9833333333333334
259,0.78
264,0.8841666666666668
270,0.6716666666666665
272,0.96
274,0.42833333333333334
275,0.5133333333333333
278,0.72
280,0.21333333333333335
281,0.18666666666666668
282,0.2766666666666666
283,0.8216666666666668
284,0.9716666666666666
286,0.900236445465104
287,0.9016666666666667
288,0.9433333333333335
289,0.8217763845350052
290,0.54
291,0.5283333333333333
294,0.6866666666666665
295,0.415
297,0.5754166666666667
299,0.69
305,0.7033333333333335
307,0.6150000000000001
308,0.8290740740740741
313,0.5533333333333333
314,0.6325999999999999
315,0.8449103942652328
316,0.9833333333333334
317,0.7221897435897435
319,0.625
322,0.7584231069476971
323,0.8
324,0.9083333333333333
326,0.88
327,0.8766666666666667
329,0.9516666666666665
330,0.02
331,0.29333333333333333
336,0.37666666666666665
337,0.46166666666666667
338,0.8766666666666667
340,0.9133333333333333
345,0.38166666666666665
347,0.8733333333333333
348,0.775
350,0.98
352,0.845
356,0.945
357,0.8716666666666666
358,0.9716666666666666
359,0.7949999999999998
361,0.8213399879007863
363,0.365
364,0.8224999999999999
368,0.8016666666666665
376,0.9966666666666667
378,0.6566666666666666
382,0.6624058577405857
384,0.605
385,0.9233333333333333
388,0.14166666666666666
389,0.97
391,0.5572222222222222
392,0.7202941176470589
395,0.8333333333333333
396,0.8416666666666667
397,0.7640196078431374
399,0.7833333333333333
404,0.8933333333333334
407,0.3583890746934225
409,0.9079949071056062
410,0.7566666666666667
413,0.8766666666666666
414,0.5633333333333332
416,0.76
418,0.7616666666666666
419,0.5833333333333334
420,0.9366666666666668
422,0.9566666666666667
423,0.7750000000000001
427,0.6670000000000001
429,0.97
430,0.5351562500000001
431,0.7090086580086582
432,0.755
433,0.865
434,0.045
